state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Andhra Pradesh,Nandyal,Jangite Lakshmi Narasimha Yadav,MALE,33,GENERAL,INC,Hand,14313,107,14420,1603220
Andhra Pradesh,Nandyal,Pocha . Brahmananda Reddy,MALE,60,GENERAL,YSRCP,Ceiling Fan,715024,5864,720888,1603220
Andhra Pradesh,Nandyal,Mandra Sivananda Reddy,MALE,57,GENERAL,TDP,Bicycle,466869,3900,470769,1603220
Andhra Pradesh,Nandyal,D. P. Jamal Basha.,MALE,48,GENERAL,AYSRCP,Football Player,3981,108,4089,1603220
Andhra Pradesh,Nandyal,Pula. Nagamaddilety,MALE,40,SC,ANC,Gramophone,931,6,937,1603220
Andhra Pradesh,Nandyal,D. Mahammad Rafi .,MALE,29,GENERAL,BCUF,Television,645,4,649,1603220
Andhra Pradesh,Nandyal,Ruddireddy Radhakrishna,MALE,38,GENERAL,AIFB,Lion,667,6,673,1603220
Andhra Pradesh,Nandyal,S.p.y. Reddy,MALE,69,GENERAL,JnP,Glass Tumbler,38568,303,38871,1603220
Andhra Pradesh,Nandyal,S. A. Indumathi,FEMALE,42,SC,IND,Phone Charger,842,5,847,1603220
Andhra Pradesh,Nandyal,Elluri. Bhupal.,MALE,39,SC,IND,Camera,667,1,668,1603220
Andhra Pradesh,Nandyal,K.p. Kambagiriswamy.,MALE,40,GENERAL,IND,Apple,765,2,767,1603220
Andhra Pradesh,Nandyal,Jestadi Sudhakar,MALE,38,SC,IND,Tractor Chalata Kisan,4542,0,4542,1603220
Andhra Pradesh,Nandyal,I.v. Pakkir Reddy,MALE,70,GENERAL,IND,Dish Antenna,3103,0,3103,1603220
Andhra Pradesh,Nandyal,Poluru Guruvaiah,MALE,39,GENERAL,IND,Electric Pole,6099,0,6099,1603220
Andhra Pradesh,Nandyal,Bhuma Kishor Reddy,MALE,35,GENERAL,IND,Battery Torch,4848,4,4852,1603220
Andhra Pradesh,Nandyal,B.c. Ramanatha Reddy,MALE,54,GENERAL,IND,Fountain,2543,0,2543,1603220
Andhra Pradesh,Nandyal,Dr. Lakshmi Kantha Reddy Chitla,MALE,34,GENERAL,IND,Black Board,1428,1,1429,1603220
Andhra Pradesh,Nandyal,Vangala Parameswara Reddy.,MALE,40,GENERAL,IND,SHIP,2380,2,2382,1603220
Andhra Pradesh,Nandyal,C. Surendra Nath Reddy,MALE,54,GENERAL,IND,Pineapple,1708,0,1708,1603220
Andhra Pradesh,Nandyal,Nota,NULL,NULL,NULL,NOTA,NULL,9759,32,9791,1603220
Andhra Pradesh,Kurnool,Ahmed Ali Khan,MALE,42,GENERAL,INC,Hand,36411,89,36500,1573009
Andhra Pradesh,Kurnool,Kotla Jaya Surya Prakash Reddy,MALE,67,GENERAL,TDP,Bicycle,453071,3324,456395,1573009
Andhra Pradesh,Kurnool,Dr. Parthasarathi Valmiki,MALE,48,GENERAL,BJP,Lotus,24177,241,24418,1573009
Andhra Pradesh,Kurnool,K. Prabhakara Reddy,MALE,58,GENERAL,CPIM,"Hammer, Sickle and Star",18964,101,19065,1573009
Andhra Pradesh,Kurnool,Ayushman Doctor Sanjeev Kumar,MALE,52,GENERAL,YSRCP,Ceiling Fan,603098,2364,605462,1573009
Andhra Pradesh,Kurnool,Abdul Waris,MALE,58,GENERAL,SDPI,Sewing Machine,7289,4,7293,1573009
Andhra Pradesh,Kurnool,Kasula Rajasekhar,MALE,46,GENERAL,PPOI,FLUTE,1228,3,1231,1573009
Andhra Pradesh,Kurnool,Dandu Seshu Yadav,MALE,39,GENERAL,SP,Helicopter,3280,2,3282,1573009
Andhra Pradesh,Kurnool,M. Naganna,MALE,66,SC,SUCI(C),Battery Torch,1283,2,1285,1573009
Andhra Pradesh,Kurnool,S.md. Shafath,MALE,30,GENERAL,RRS,Gas Cylinder,1228,1,1229,1573009
Andhra Pradesh,Kurnool,G Sanjeeva Kumar,MALE,38,SC,SMFB,Crane,2105,2,2107,1573009
Andhra Pradesh,Kurnool,H. Thomas,MALE,47,GENERAL,IND,COCONUT FARM,1499,7,1506,1573009
Andhra Pradesh,Kurnool,Devarapogu Maddilety,MALE,45,SC,IND,Man Blowing Turha,1701,1,1702,1573009
Andhra Pradesh,Kurnool,Balija. Shiva Kumar,MALE,40,GENERAL,IND,Swing,2751,0,2751,1573009
Andhra Pradesh,Kurnool,T. Beechupally,MALE,26,GENERAL,IND,Tractor Chalata Kisan,9807,0,9807,1573009
Andhra Pradesh,Kurnool,Srihari. P. V.,MALE,51,GENERAL,IND,COMPUTER,6574,3,6577,1573009
Andhra Pradesh,Kurnool,Nota,NULL,NULL,NULL,NOTA,NULL,7691,26,7717,1573009
Andhra Pradesh,Anantapur,D.jagadeesh,MALE,58,GENERAL,CPI,Ears of Corn And Sickle,20192,102,20294,1664160
Andhra Pradesh,Anantapur,Talari Rangaiah,MALE,48,GENERAL,YSRCP,Ceiling Fan,690901,4307,695208,1664160
Andhra Pradesh,Anantapur,J.c. Pavan Reddy,MALE,45,GENERAL,TDP,Bicycle,550597,3183,553780,1664160
Andhra Pradesh,Anantapur,K.rajiv Reddy,MALE,29,GENERAL,INC,Hand,29994,85,30079,1664160
Andhra Pradesh,Anantapur,Hamsa Devineni,FEMALE,33,GENERAL,BJP,Lotus,7440,164,7604,1664160
Andhra Pradesh,Anantapur,Gadidama Ranganayakulu,MALE,43,SC,VJNP,Ring,728,0,728,1664160
Andhra Pradesh,Anantapur,P.radha Krishna,MALE,40,GENERAL,RD,Latch,1219,1,1220,1664160
Andhra Pradesh,Anantapur,G. Lalitha,FEMALE,56,GENERAL,SUCI(C),Battery Torch,890,9,899,1664160
Andhra Pradesh,Anantapur,M.venkatesulu,MALE,48,GENERAL,PPOI,FLUTE,1043,5,1048,1664160
Andhra Pradesh,Anantapur,S.v.p. Yadav,MALE,51,GENERAL,IND,Tractor Chalata Kisan,4398,0,4398,1664160
Andhra Pradesh,Anantapur,P. Rangaiah,MALE,48,GENERAL,IND,Electric Pole,3580,8,3588,1664160
Andhra Pradesh,Anantapur,L. Rangaiah,MALE,70,GENERAL,IND,Dish Antenna,1688,3,1691,1664160
Andhra Pradesh,Anantapur,Vadde Kasinath,MALE,28,GENERAL,IND,Gas Stove,2063,3,2066,1664160
Andhra Pradesh,Anantapur,Somanath Deshmukh,MALE,50,GENERAL,IND,DIAMOND,3236,1,3237,1664160
Andhra Pradesh,Anantapur,Nota,NULL,NULL,NULL,NOTA,NULL,16406,60,16466,1664160
Andhra Pradesh,Hindupur,Kamaganahalli Thippeswamy Sreedhar (k.t.sreedhar),MALE,41,GENERAL,INC,Hand,26973,183,27156,1578218
Andhra Pradesh,Hindupur,Kuruva Gorantla Madhav,MALE,50,GENERAL,YSRCP,Ceiling Fan,699739,6863,706602,1578218
Andhra Pradesh,Hindupur,Kristappa . Nimmala,MALE,63,GENERAL,TDP,Bicycle,561602,4252,565854,1578218
Andhra Pradesh,Hindupur,Mitta Parthasarathi,MALE,60,GENERAL,BJP,Lotus,13530,275,13805,1578218
Andhra Pradesh,Hindupur,Ram Mohan Singamneni,MALE,33,GENERAL,PPOI,FLUTE,1305,8,1313,1578218
Andhra Pradesh,Hindupur,S.r.anjaneyulu,MALE,35,GENERAL,IND,Pan,1215,12,1227,1578218
Andhra Pradesh,Hindupur,Gogula Pulakunta Jayanth,MALE,61,GENERAL,IND,Battery Torch,1578,4,1582,1578218
Andhra Pradesh,Hindupur,Mugi Surya Prakash,MALE,63,GENERAL,IND,Ring,1315,1,1316,1578218
Andhra Pradesh,Hindupur,Ramamohan D.g.,MALE,51,GENERAL,IND,Apple,2230,1,2231,1578218
Andhra Pradesh,Hindupur,Nota,NULL,NULL,NULL,NOTA,NULL,17356,72,17428,1578218
Andhra Pradesh,Kadapa,Y.s.avinash Reddy,MALE,34,GENERAL,YSRCP,Ceiling Fan,777967,5532,783499,1570330
Andhra Pradesh,Kadapa,Adi Narayana Reddy Chadipirala,MALE,61,GENERAL,TDP,Bicycle,400142,2631,402773,1570330
Andhra Pradesh,Kadapa,Gundlakunta Sreeramulu,MALE,42,GENERAL,INC,Hand,8280,61,8341,1570330
Andhra Pradesh,Kadapa,Gujjula Eswaraiah,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,6152,90,6242,1570330
Andhra Pradesh,Kadapa,Sri Rama Chandra Singareddy,MALE,50,GENERAL,BJP,Lotus,3917,168,4085,1570330
Andhra Pradesh,Kadapa,Ameen Peeran,MALE,48,GENERAL,ANC,Gramophone,571,2,573,1570330
Andhra Pradesh,Kadapa,Putha Lakshmi Reddy,MALE,32,GENERAL,RDHP,Air Conditioner,365,3,368,1570330
Andhra Pradesh,Kadapa,Pedakala Varalakshmi,FEMALE,43,GENERAL,PPOI,FLUTE,705,11,716,1570330
Andhra Pradesh,Kadapa,C S N Reddy,MALE,53,GENERAL,NRCP,Scissors,445,1,446,1570330
Andhra Pradesh,Kadapa,Anna Siva Chandra Reddy,MALE,39,GENERAL,AYSRCP,Football Player,1398,24,1422,1570330
Andhra Pradesh,Kadapa,Gona Purushottam Reddy,MALE,40,GENERAL,IND,Road Roller,1131,3,1134,1570330
Andhra Pradesh,Kadapa,Jakku Chenna Krishna Reddy,MALE,44,GENERAL,IND,Black Board,578,1,579,1570330
Andhra Pradesh,Kadapa,Nyamatulla Shaik,MALE,31,GENERAL,IND,Apple,755,4,759,1570330
Andhra Pradesh,Kadapa,P. S. S. Reddy,MALE,54,GENERAL,IND,CALCULATOR,865,0,865,1570330
Andhra Pradesh,Kadapa,R. Venu Gopal,MALE,39,GENERAL,IND,Ring,1748,0,1748,1570330
Andhra Pradesh,Kadapa,Nota,NULL,NULL,NULL,NOTA,NULL,14629,63,14692,1570330
Andhra Pradesh,Nellore,Adala Prabhakara Reddy,MALE,70,GENERAL,YSRCP,Ceiling Fan,677014,6816,683830,1672845
Andhra Pradesh,Nellore,Chandra Rajagopal,MALE,67,GENERAL,CPIM,"Hammer, Sickle and Star",18571,259,18830,1672845
Andhra Pradesh,Nellore,Chevuru Devakumar Reddy,MALE,61,GENERAL,INC,Hand,9973,48,10021,1672845
Andhra Pradesh,Nellore,Beeda Masthan Rao,MALE,60,GENERAL,TDP,Bicycle,529571,5688,535259,1672845
Andhra Pradesh,Nellore,Sannapureddy Suresh Reddy,MALE,58,GENERAL,BJP,Lotus,12278,235,12513,1672845
Andhra Pradesh,Nellore,Chinni Venkateswarlu,MALE,67,GENERAL,PPOI,FLUTE,836,5,841,1672845
Andhra Pradesh,Nellore,Shaik Mahaboob Basha (mabu),MALE,35,GENERAL,RPI(A),Sewing Machine,1317,2,1319,1672845
Andhra Pradesh,Nellore,Kankanala Penchala Naidu,MALE,50,GENERAL,IND,SHIP,667,1,668,1672845
Andhra Pradesh,Nellore,Narasapuram Prasad,MALE,50,GENERAL,IND,Chappals,2397,2,2399,1672845
Andhra Pradesh,Nellore,Butti Nagaraju,MALE,49,SC,IND,Television,1089,12,1101,1672845
Andhra Pradesh,Nellore,Meda Malla Reddy,MALE,68,GENERAL,IND,Apple,597,1,598,1672845
Andhra Pradesh,Nellore,Sukapalli Naveen,MALE,33,GENERAL,IND,BELT,1014,0,1014,1672845
Andhra Pradesh,Nellore,Dr. S. Suresh Babu,MALE,42,GENERAL,IND,Cauliflower,1482,0,1482,1672845
Andhra Pradesh,Nellore,Nota,NULL,NULL,NULL,NOTA,NULL,17128,33,17161,1672845
Andhra Pradesh,Tirupati,Chintamohan,MALE,64,SC,INC,Hand,23926,113,24039,1650453
Andhra Pradesh,Tirupati,Doctor Daggumati Sreehari Rao,MALE,52,SC,BSP,Elephant,20847,124,20971,1650453
Andhra Pradesh,Tirupati,Panabaka Lakshmi,FEMALE,60,SC,TDP,Bicycle,490605,3896,494501,1650453
Andhra Pradesh,Tirupati,Balli Durga Prasad Rao,MALE,63,SC,YSRCP,Ceiling Fan,717924,4953,722877,1650453
Andhra Pradesh,Tirupati,Bommi Srihari Rao,MALE,44,SC,BJP,Lotus,16001,124,16125,1650453
Andhra Pradesh,Tirupati,Karra Siva (pyramid Siva),MALE,29,SC,PPOI,FLUTE,998,5,1003,1650453
Andhra Pradesh,Tirupati,"Neeruguttu Nagesh, M.a., Philosophy",MALE,32,SC,JPD,Toffees,912,1,913,1650453
Andhra Pradesh,Tirupati,Bokkam. Ramesh,MALE,43,SC,VCK,Stool,1194,1,1195,1650453
Andhra Pradesh,Tirupati,Viruvuru Sudhakar,MALE,36,SC,VJNP,Ring,995,3,998,1650453
Andhra Pradesh,Tirupati,M. Solomon,MALE,65,SC,ARPS,Mixee,1563,0,1563,1650453
Andhra Pradesh,Tirupati,Kattamanchi Prabhakar,MALE,50,SC,IND,Gas Cylinder,1430,0,1430,1650453
Andhra Pradesh,Tirupati,K.s. Munirathnam,MALE,65,SC,IND,Bat,2117,2,2119,1650453
Andhra Pradesh,Tirupati,Nota,NULL,NULL,NULL,NOTA,NULL,25750,31,25781,1650453
Andhra Pradesh,Rajampet,P.v.midhun Reddy,MALE,42,GENERAL,YSRCP,Ceiling Fan,695277,6934,702211,1546938
Andhra Pradesh,Rajampet,M.shajahan Basha (jaha),MALE,48,GENERAL,INC,Hand,20959,191,21150,1546938
Andhra Pradesh,Rajampet,D A Sathya Prabha,FEMALE,68,GENERAL,TDP,Bicycle,429710,4217,433927,1546938
Andhra Pradesh,Rajampet,Asadi. Venkatadri,MALE,60,SC,RKSP,Telephone,3449,11,3460,1546938
Andhra Pradesh,Rajampet,Karimulla Khan Pattan,MALE,40,GENERAL,NavaP,Stethoscope,1132,3,1135,1546938
Andhra Pradesh,Rajampet,Khader Vali Shaik,MALE,35,GENERAL,IUML,Ladder,1555,2,1557,1546938
Andhra Pradesh,Rajampet,Syed Mukarram,MALE,42,GENERAL,JnP,Glass Tumbler,33833,153,33986,1546938
Andhra Pradesh,Rajampet,Naresh Kumar Poojala,MALE,25,GENERAL,IND,Laptop,1761,7,1768,1546938
Andhra Pradesh,Rajampet,Pasupuleti Venkataramana Royal,MALE,42,GENERAL,IND,Cup & Saucer,3809,12,3821,1546938
Andhra Pradesh,Rajampet,Nota,NULL,NULL,NULL,NOTA,NULL,21289,50,21339,1546938
Andhra Pradesh,Chittoor,Cheemala. Rangappa,MALE,60,SC,INC,Hand,24497,146,24643,1566499
Andhra Pradesh,Chittoor,Jayaram Duggani,MALE,70,SC,BJP,Lotus,10137,359,10496,1566499
Andhra Pradesh,Chittoor,Naramalli Siva Prasad,MALE,67,SC,TDP,Bicycle,545374,4147,549521,1566499
Andhra Pradesh,Chittoor,C. Punyamurthy,MALE,45,SC,BSP,Elephant,19952,110,20062,1566499
Andhra Pradesh,Chittoor,N. Reddeppa,MALE,68,SC,YSRCP,Ceiling Fan,681325,5467,686792,1566499
Andhra Pradesh,Chittoor,Pallipattu. Abhinav Vishnu,MALE,27,SC,MPP,Telephone,3441,4,3445,1566499
Andhra Pradesh,Chittoor,P. Ramachandran,MALE,42,SC,IND,Stool,1854,9,1863,1566499
Andhra Pradesh,Chittoor,A. Hemanth,MALE,28,SC,IND,Air Conditioner,2089,5,2094,1566499
Andhra Pradesh,Chittoor,Nota,NULL,NULL,NULL,NOTA,NULL,20503,53,20556,1566499
Arunachal Pradesh,Arunachal West,Kiren Rijiju,MALE,47,ST,BJP,Lotus,216494,9302,225796,463775
Arunachal Pradesh,Arunachal West,Nabam Tuki,MALE,51,ST,INC,Hand,49362,1591,50953,463775
Arunachal Pradesh,Arunachal West,Subu Kechi,MALE,45,ST,PPA,Maize,4633,133,4766,463775
Arunachal Pradesh,Arunachal West,Jarjum Ete,FEMALE,56,ST,JD(S),A lady farmer carrying paddy on her head,41510,2410,43920,463775
Arunachal Pradesh,Arunachal West,Jomin Nyokir Kara,MALE,38,ST,AIFB,Lion,1879,42,1921,463775
Arunachal Pradesh,Arunachal West,Khyoda Apik,MALE,42,ST,NPEP,Book,26530,589,27119,463775
Arunachal Pradesh,Arunachal West,Rumak Jomoh,MALE,32,ST,IND,Apple,1878,68,1946,463775
Arunachal Pradesh,Arunachal West,Nota,NULL,NULL,NULL,NOTA,NULL,1837,52,1889,463775
Arunachal Pradesh,Arunachal East,Lowangcha Wanglat,MALE,69,ST,INC,Hand,80378,3557,83935,339788
Arunachal Pradesh,Arunachal East,Mongol Yomso,MALE,47,ST,PPA,Maize,22160,777,22937,339788
Arunachal Pradesh,Arunachal East,Tapir Gao,MALE,54,ST,BJP,Lotus,148567,5316,153883,339788
Arunachal Pradesh,Arunachal East,Bandey Mili,MALE,38,ST,JD(S),A lady farmer carrying paddy on her head,15304,654,15958,339788
Arunachal Pradesh,Arunachal East,C. C. Singpho,MALE,68,ST,IND,Helicopter,10955,538,11493,339788
Arunachal Pradesh,Arunachal East,Nota,NULL,NULL,NULL,NOTA,NULL,5490,85,5575,339788
Assam,Karimganj,Kripanath Mallah,MALE,46,SC,BJP,Lotus,471946,1100,473046,1340173
Assam,Karimganj,Chandan Das,MALE,27,SC,AITC,Flowers and Grass,4848,22,4870,1340173
Assam,Karimganj,Radheshyam Biswas,MALE,66,SC,AIUDF,Lock and Key,434519,138,434657,1340173
Assam,Karimganj,Swarup Das,MALE,37,SC,INC,Hand,120293,159,120452,1340173
Assam,Karimganj,Ajoy Kumar Sarkar,MALE,64,SC,AIFB,Lion,1537,1,1538,1340173
Assam,Karimganj,Nikhil Ranjan Das,MALE,50,SC,HND,Water Tank,2518,1,2519,1340173
Assam,Karimganj,Probash Chandra Sarkar,MALE,47,SC,SUCI(C),Battery Torch,1165,1,1166,1340173
Assam,Karimganj,Anupam Singha,MALE,34,SC,IND,Pineapple,1057,12,1069,1340173
Assam,Karimganj,Parikshit Roy,MALE,48,SC,IND,School Bag,2765,0,2765,1340173
Assam,Karimganj,Rabindra Chandra Das,MALE,52,SC,IND,Truck,1714,5,1719,1340173
Assam,Karimganj,Raju Das,MALE,43,SC,IND,Chappals,2107,4,2111,1340173
Assam,Karimganj,Ramnarayan Suklabaidya,MALE,59,SC,IND,Helicopter,1795,0,1795,1340173
Assam,Karimganj,Satyajit Das,MALE,35,SC,IND,Table,2986,2,2988,1340173
Assam,Karimganj,Harilal Rabidas,MALE,43,SC,IND,Auto- Rickshaw,2821,1,2822,1340173
Assam,Karimganj,Nota,NULL,NULL,NULL,NOTA,NULL,6548,7,6555,1340173
Assam,Silchar,Rajdeep Roy,MALE,48,GENERAL,BJP,Lotus,496235,3179,499414,1195720
Assam,Silchar,Sushmita Dev,FEMALE,46,GENERAL,INC,Hand,416233,1585,417818,1195720
Assam,Silchar,Hitabrata Roy,MALE,75,GENERAL,AITC,Flowers and Grass,3498,16,3514,1195720
Assam,Silchar,Nazia Yasmin Mazumdar,FEMALE,38,GENERAL,NPEP,Book,5650,43,5693,1195720
Assam,Silchar,Badrul Islam Barbhuiya,MALE,44,GENERAL,AIFB,Lion,829,11,840,1195720
Assam,Silchar,Shyam Deo Kurmi,MALE,66,GENERAL,SUCI(C),Battery Torch,1081,14,1095,1195720
Assam,Silchar,Ashitava Dutta,MALE,44,GENERAL,IND,Laptop,808,5,813,1195720
Assam,Silchar,Ashutosh Bhattacharjee,MALE,42,GENERAL,IND,Pen Nib with Seven Rays,1503,4,1507,1195720
Assam,Silchar,Nazmul Haque Laskar,MALE,48,GENERAL,IND,DIAMOND,1816,4,1820,1195720
Assam,Silchar,Puran Lal Goala,MALE,29,GENERAL,IND,Cup & Saucer,1459,1,1460,1195720
Assam,Silchar,Mohendra Chandra Das,MALE,44,SC,IND,Auto- Rickshaw,1652,3,1655,1195720
Assam,Silchar,Shuvadip Datta,MALE,52,GENERAL,IND,Boat with Man and Sail,1532,3,1535,1195720
Assam,Silchar,Sabindra Das,MALE,38,SC,IND,SHIP,3981,4,3985,1195720
Assam,Silchar,Nota,NULL,NULL,NULL,NOTA,NULL,8525,22,8547,1195720
Assam,Autonomous District,Biren Singh Engti,MALE,76,ST,INC,Hand,141344,346,141690,795945
Assam,Autonomous District,Horen Sing Bey,MALE,49,ST,BJP,Lotus,380183,1133,381316,795945
Assam,Autonomous District,Lienkhochon,MALE,39,ST,NPEP,Book,9920,117,10037,795945
Assam,Autonomous District,Holiram Terang,MALE,61,ST,ASDC,Table,36840,75,36915,795945
Assam,Autonomous District,Jones Ingti Kathar,MALE,68,ST,IND,Battery Torch,39425,158,39583,795945
Assam,Autonomous District,Nota,NULL,NULL,NULL,NOTA,NULL,8160,34,8194,795945
Assam,Dhubri,Abu Taher Bepari,MALE,52,GENERAL,INC,Hand,492086,420,492506,1858566
Assam,Dhubri,Zabed Islam,MALE,50,GENERAL,AGP,Elephant,398770,963,399733,1858566
Assam,Dhubri,Nurul Islam Choudhury,MALE,67,GENERAL,AITC,Flowers and Grass,12865,30,12895,1858566
Assam,Dhubri,Badruddin Ajmal,MALE,63,GENERAL,AIUDF,Lock and Key,718131,633,718764,1858566
Assam,Dhubri,Alakesh Roy,MALE,39,GENERAL,HND,Water Tank,7717,63,7780,1858566
Assam,Dhubri,Surat Jaman Mondal,MALE,64,GENERAL,SUCI(C),Battery Torch,4304,21,4325,1858566
Assam,Dhubri,Zohirul Islam Khan,MALE,35,GENERAL,PUJP,Violin,2846,13,2859,1858566
Assam,Dhubri,Nripen Das,MALE,45,SC,BNJD,COCONUT FARM,1908,164,2072,1858566
Assam,Dhubri,Mehbubar Rahman,MALE,46,GENERAL,RPI(A),Auto- Rickshaw,4249,1,4250,1858566
Assam,Dhubri,Shajahan Sheikh,MALE,49,GENERAL,VPI,Gas Cylinder,5625,3,5628,1858566
Assam,Dhubri,Anamika Sarkar,FEMALE,43,GENERAL,IND,Road Roller,5566,23,5589,1858566
Assam,Dhubri,Uttam Kumar Ray,MALE,36,GENERAL,IND,Helicopter,3290,31,3321,1858566
Assam,Dhubri,Mir Hussain Sarkar,MALE,28,GENERAL,IND,CAN,4138,0,4138,1858566
Assam,Dhubri,Rukunur Zaman,MALE,41,GENERAL,IND,Punching Machine,4393,0,4393,1858566
Assam,Dhubri,Shukur Ali,MALE,25,GENERAL,IND,Cup & Saucer,7765,9,7774,1858566
Assam,Dhubri,Nota,NULL,NULL,NULL,NOTA,NULL,8963,15,8978,1858566
Assam,Kokrajhar,Pramila Rani Brahma,FEMALE,69,ST,BOPF,Nangol,443410,3364,446774,1776358
Assam,Kokrajhar,Biraj Deka,MALE,26,ST,CPIM,"Hammer, Sickle and Star",27804,324,28128,1776358
Assam,Kokrajhar,Sabda Ram Rabha,MALE,50,ST,INC,Hand,146251,867,147118,1776358
Assam,Kokrajhar,Urkhao Gwra Brahma,MALE,56,ST,UPPL,Tractor Chalata Kisan,309736,2699,312435,1776358
Assam,Kokrajhar,Charan Iswary,MALE,39,ST,PUJP,Violin,9519,308,9827,1776358
Assam,Kokrajhar,Rajesh Narzary,MALE,45,ST,VPI,Gas Cylinder,13866,42,13908,1776358
Assam,Kokrajhar,Naba Kumar Sarania,MALE,50,ST,IND,Battery Torch,482556,2004,484560,1776358
Assam,Kokrajhar,Prasanjit Kumar Das,MALE,32,ST,IND,Helicopter,9822,137,9959,1776358
Assam,Kokrajhar,Ranjoy Kr. Brahma,MALE,30,ST,IND,SHIP,10733,55,10788,1776358
Assam,Kokrajhar,Nota,NULL,NULL,NULL,NOTA,NULL,15867,121,15988,1776358
Assam,Barpeta,Abdul Khaleque,MALE,44,GENERAL,INC,Hand,643441,1732,645173,1685149
Assam,Barpeta,Ashahak Ali Dewan,MALE,65,GENERAL,AITC,Flowers and Grass,20405,61,20466,1685149
Assam,Barpeta,Kumar Deepak Das,MALE,66,GENERAL,AGP,Elephant,501319,3547,504866,1685149
Assam,Barpeta,Rafiqul Islam,MALE,44,GENERAL,AIUDF,Lock and Key,248360,307,248667,1685149
Assam,Barpeta,Aroon Barooa,MALE,62,GENERAL,PUJP,Violin,3424,194,3618,1685149
Assam,Barpeta,Chitralekha Das,FEMALE,64,GENERAL,SUCI(C),Battery Torch,2322,60,2382,1685149
Assam,Barpeta,Saniara Parbin,FEMALE,29,GENERAL,VPI,Gas Cylinder,3391,46,3437,1685149
Assam,Barpeta,Pranabjyoti Das Rajbonshi,MALE,45,GENERAL,NPEP,Book,2390,72,2462,1685149
Assam,Barpeta,Bhadreswar Barman,MALE,45,GENERAL,NRCong,Boat with Man and Sail,2164,50,2214,1685149
Assam,Barpeta,Matiar Rahman,MALE,35,GENERAL,TNRMPI,Gas Stove,3970,3,3973,1685149
Assam,Barpeta,Rejaul Karim,MALE,36,GENERAL,RPI(A),Sewing Machine,3345,5,3350,1685149
Assam,Barpeta,Santanu Mukherjee,MALE,44,GENERAL,BGanP,Pot,5279,129,5408,1685149
Assam,Barpeta,Arfan Ali,MALE,37,GENERAL,IND,COCONUT FARM,2780,19,2799,1685149
Assam,Barpeta,Nota,NULL,NULL,NULL,NOTA,NULL,9648,86,9734,1685149
Assam,Gauhati,Queen Oja,FEMALE,67,GENERAL,BJP,Lotus,1007156,1780,1008936,2181319
Assam,Gauhati,Bobbeeta Sharma,FEMALE,52,GENERAL,INC,Hand,662776,554,663330,2181319
Assam,Gauhati,Manoj Sharma,MALE,45,GENERAL,AITC,Flowers and Grass,10135,6,10141,2181319
Assam,Gauhati,Avijit Chakraborty,MALE,49,GENERAL,BGanP,Pot,2335,16,2351,2181319
Assam,Gauhati,Sadek Ali,MALE,48,GENERAL,RPI(A),Television,3645,5,3650,2181319
Assam,Gauhati,Pankaj Das,MALE,48,GENERAL,SwaBP,Pen Nib with Seven Rays,4102,8,4110,2181319
Assam,Gauhati,Partha Pratim Baruah,MALE,30,GENERAL,VPI,Gas Cylinder,2587,3,2590,2181319
Assam,Gauhati,Mamoni Sarma,FEMALE,55,GENERAL,PUJP,Violin,2451,5,2456,2181319
Assam,Gauhati,Rajib Kakati,MALE,46,GENERAL,HND,Water Tank,2119,3,2122,2181319
Assam,Gauhati,Ratul Kumar Choudhury,MALE,47,GENERAL,SP,Helicopter,2378,5,2383,2181319
Assam,Gauhati,Rubi Neog,FEMALE,40,GENERAL,NRCong,Boat with Man and Sail,2050,14,2064,2181319
Assam,Gauhati,Alimuddin Ahmed,MALE,47,GENERAL,IND,Sewing Machine,2833,3,2836,2181319
Assam,Gauhati,Upamanyu Hazarika,MALE,53,GENERAL,IND,Auto- Rickshaw,21114,79,21193,2181319
Assam,Gauhati,Utpal Borgohain,MALE,52,GENERAL,IND,SHIP,2748,5,2753,2181319
Assam,Gauhati,Junmoni Devi Khaund,FEMALE,43,GENERAL,IND,Football Player,5479,4,5483,2181319
Assam,Gauhati,Faruk Ahmed Bhuyan,MALE,40,GENERAL,IND,Cup & Saucer,9043,1,9044,2181319
Assam,Gauhati,Shankha Sinha,MALE,46,GENERAL,IND,Tractor Chalata Kisan,7847,2,7849,2181319
Assam,Gauhati,Nota,NULL,NULL,NULL,NOTA,NULL,10442,24,10466,2181319
Assam,Mangaldoi,Dilip Saikia,MALE,45,GENERAL,BJP,Lotus,732740,2729,735469,1800237
Assam,Mangaldoi,Bhubaneswar Kalita,MALE,67,GENERAL,INC,Hand,595845,1079,596924,1800237
Assam,Mangaldoi,Sudhendu Mohan Talukdar,MALE,43,GENERAL,AITC,Flowers and Grass,10619,21,10640,1800237
Assam,Mangaldoi,Ainul Haque,MALE,36,GENERAL,AJM,Cup & Saucer,4242,7,4249,1800237
Assam,Mangaldoi,Gandheshwar Mochahari,MALE,47,ST,VPI,Gas Cylinder,11212,33,11245,1800237
Assam,Mangaldoi,Biren Basak,MALE,44,GENERAL,BGanP,Pot,2520,4,2524,1800237
Assam,Mangaldoi,Mani Ram Basumatary,MALE,41,ST,HND,Water Tank,3831,67,3898,1800237
Assam,Mangaldoi,Swarnalata Chaliha,FEMALE,44,GENERAL,SUCI(C),Battery Torch,3819,10,3829,1800237
